geneID,length
ENSMLUT00000007159,2190
ENSMLUT00000007147,942
ENSMLUT00000007183,3147
ENSMLUT00000007156,1461
ENSMLUT00000007141,2368
ENSMLUT00000007173,2769
ENSMLUT00000007180,3696
ENSMLUT00000007157,1421
ENSMLUT00000007167,1953
ENSMLUT00000007158,2661
ENSMLUT00000007169,1725
ENSMLUT00000007153,597
ENSMLUT00000007154,435
ENSMLUT00000007177,2133
ENSMLUT00000007166,600
ENSMLUT00000007175,969
ENSMLUT00000007162,1803
ENSMLUT00000007179,2133
ENSMLUT00000007178,2901
ENSMLUT00000007164,768
ENSMLUT00000007168,450
ENSMLUT00000007163,1860
ENSMLUT00000007165,642
ENSMLUT00000007170,927
ENSMLUT00000007171,1854
ENSMLUT00000007185,3051
ENSMLUT00000007172,594
ENSMLUT00000007196,2217
ENSMLUT00000007174,1642
ENSMLUT00000007176,336
ENSMLUT00000007193,2145
ENSMLUT00000007192,1230
ENSMLUT00000007202,1980
ENSMLUT00000007190,1248
ENSMLUT00000007186,738
ENSMLUT00000007194,1194
ENSMLUT00000007191,1473
ENSMLUT00000007189,1701
ENSMLUT00000007195,1647
ENSMLUT00000007188,489
ENSMLUT00000007187,708
ENSMLUT00000007197,867
ENSMLUT00000007201,276
ENSMLUT00000007209,1155
ENSMLUT00000007211,3412
ENSMLUT00000007204,927
ENSMLUT00000007203,1017
ENSMLUT00000007206,1447
ENSMLUT00000007205,639
ENSMLUT00000007212,774
ENSMLUT00000007210,1200
ENSMLUT00000007219,1653
ENSMLUT00000007221,1506
ENSMLUT00000007207,663
ENSMLUT00000007208,1614
ENSMLUT00000007213,822
ENSMLUT00000007227,1821
ENSMLUT00000007217,621
ENSMLUT00000007233,1485
ENSMLUT00000007218,939
ENSMLUT00000007223,1425
ENSMLUT00000022323,1065
ENSMLUT00000007235,1998
ENSMLUT00000007239,708
ENSMLUT00000007232,1199
ENSMLUT00000007229,1724
ENSMLUT00000007237,1752
ENSMLUT00000007216,681
ENSMLUT00000007224,546
ENSMLUT00000007228,1896
ENSMLUT00000007222,570
ENSMLUT00000007269,3984
ENSMLUT00000007230,381
ENSMLUT00000007238,1122
ENSMLUT00000007231,264
ENSMLUT00000007243,879
ENSMLUT00000007251,1110
ENSMLUT00000007236,579
ENSMLUT00000007272,4455
ENSMLUT00000007241,1272
ENSMLUT00000007246,1325
ENSMLUT00000007258,1779
ENSMLUT00000007256,1956
ENSMLUT00000007247,126
ENSMLUT00000007242,534
ENSMLUT00000007244,1485
ENSMLUT00000007257,2214
ENSMLUT00000007240,729
ENSMLUT00000022986,714
ENSMLUT00000007250,3723
ENSMLUT00000007245,444
ENSMLUT00000025916,546
ENSMLUT00000007259,2124
ENSMLUT00000007293,4509
ENSMLUT00000007254,1614
ENSMLUT00000007266,1341
ENSMLUT00000007248,1326
ENSMLUT00000007265,2777
ENSMLUT00000007270,2346
ENSMLUT00000007252,1133
ENSMLUT00000007255,1248
ENSMLUT00000007261,1914
ENSMLUT00000007291,2769
ENSMLUT00000007304,3810
ENSMLUT00000007289,2505
ENSMLUT00000007276,3288
ENSMLUT00000007253,957
ENSMLUT00000007277,768
ENSMLUT00000007278,1375
ENSMLUT00000007268,954
ENSMLUT00000007260,381
ENSMLUT00000007264,1119
ENSMLUT00000007262,789
ENSMLUT00000007267,237
ENSMLUT00000007275,671
ENSMLUT00000007299,3678
ENSMLUT00000007283,1170
ENSMLUT00000007307,2073
ENSMLUT00000007281,549
ENSMLUT00000007288,1449
ENSMLUT00000007274,930
ENSMLUT00000007317,1788
ENSMLUT00000007284,1209
ENSMLUT00000007301,2238
ENSMLUT00000007294,915
ENSMLUT00000007330,2172
ENSMLUT00000007295,810
ENSMLUT00000007285,864
ENSMLUT00000007297,1557
ENSMLUT00000007347,5148
ENSMLUT00000007311,1776
ENSMLUT00000007290,447
ENSMLUT00000007302,1227
ENSMLUT00000007308,1590
ENSMLUT00000007306,852
ENSMLUT00000007303,1410
ENSMLUT00000007312,2847
ENSMLUT00000007385,3522
ENSMLUT00000007310,954
ENSMLUT00000007329,2913
ENSMLUT00000007363,5829
ENSMLUT00000007298,546
ENSMLUT00000007300,927
ENSMLUT00000007320,747
ENSMLUT00000007318,1287
ENSMLUT00000031018,1308
ENSMLUT00000007319,1272
ENSMLUT00000007321,1431
ENSMLUT00000007339,2016
ENSMLUT00000007340,2982
ENSMLUT00000007315,561
ENSMLUT00000007327,699
ENSMLUT00000007313,639
ENSMLUT00000007323,1212
ENSMLUT00000007346,1872
ENSMLUT00000007322,1149
ENSMLUT00000007333,1614
ENSMLUT00000007389,8292
ENSMLUT00000007314,936
ENSMLUT00000007341,1242
ENSMLUT00000007326,453
ENSMLUT00000007382,4713
ENSMLUT00000007342,1227
ENSMLUT00000007336,1086
ENSMLUT00000007332,618
ENSMLUT00000007356,2766
ENSMLUT00000007361,2339
ENSMLUT00000007350,1782
ENSMLUT00000007335,828
ENSMLUT00000007343,564
ENSMLUT00000007337,882
ENSMLUT00000007378,2604
ENSMLUT00000007358,3101
ENSMLUT00000007354,1386
ENSMLUT00000007379,3873
ENSMLUT00000007345,588
ENSMLUT00000007349,981
ENSMLUT00000007352,1356
ENSMLUT00000007344,1758
ENSMLUT00000007359,1275
ENSMLUT00000007360,502
ENSMLUT00000007370,1497
ENSMLUT00000007375,3198
ENSMLUT00000007351,948
ENSMLUT00000007364,2766
ENSMLUT00000007407,4209
ENSMLUT00000007366,2013
ENSMLUT00000007383,1818
ENSMLUT00000007391,2715
ENSMLUT00000031237,2841
ENSMLUT00000007369,1083
ENSMLUT00000007357,765
ENSMLUT00000007371,1902
ENSMLUT00000007373,1167
ENSMLUT00000007374,1338
ENSMLUT00000007390,2919
ENSMLUT00000007367,402
ENSMLUT00000007380,1074
ENSMLUT00000028054,393
ENSMLUT00000007396,2088
ENSMLUT00000007365,798
ENSMLUT00000007387,1785
ENSMLUT00000022974,1806
ENSMLUT00000007368,579
ENSMLUT00000007362,324
ENSMLUT00000007381,1155
ENSMLUT00000007376,576
ENSMLUT00000007395,804
ENSMLUT00000007406,2229
ENSMLUT00000007400,1647
ENSMLUT00000007418,3576
ENSMLUT00000007405,2235
ENSMLUT00000007392,885
ENSMLUT00000007401,843
ENSMLUT00000007436,1848
ENSMLUT00000007386,723
ENSMLUT00000007402,696
ENSMLUT00000007424,3507
ENSMLUT00000007415,2193
ENSMLUT00000007394,363
ENSMLUT00000007398,1056
ENSMLUT00000007413,1599
ENSMLUT00000007422,2430
ENSMLUT00000007429,1989
ENSMLUT00000007411,897
ENSMLUT00000007416,1464
ENSMLUT00000022331,1479
ENSMLUT00000023845,1518
ENSMLUT00000027790,1506
ENSMLUT00000007399,735
ENSMLUT00000007414,2418
ENSMLUT00000007409,2484
ENSMLUT00000007419,1155
ENSMLUT00000007482,7536
ENSMLUT00000007412,354
ENSMLUT00000007441,2781
ENSMLUT00000007426,1782
ENSMLUT00000007423,1557
ENSMLUT00000007432,2293
ENSMLUT00000007417,948
ENSMLUT00000007435,2160
ENSMLUT00000007434,2430
ENSMLUT00000007437,2907
ENSMLUT00000028541,2973
ENSMLUT00000007427,1590
ENSMLUT00000007428,570
ENSMLUT00000007463,7920
ENSMLUT00000007431,600
ENSMLUT00000007439,942
ENSMLUT00000007430,888
ENSMLUT00000007449,6600
ENSMLUT00000007440,843
ENSMLUT00000007433,1974
ENSMLUT00000007454,807
ENSMLUT00000007448,1809
ENSMLUT00000007444,867
ENSMLUT00000027984,855
ENSMLUT00000007442,498
ENSMLUT00000007446,1988
ENSMLUT00000007457,1446
ENSMLUT00000007451,828
ENSMLUT00000007456,390
ENSMLUT00000007447,1953
ENSMLUT00000007460,960
ENSMLUT00000007464,1758
ENSMLUT00000007443,1002
ENSMLUT00000007445,2685
ENSMLUT00000007459,2301
ENSMLUT00000007458,1284
ENSMLUT00000007471,2409
ENSMLUT00000007468,1419
ENSMLUT00000007461,1686
ENSMLUT00000007465,1098
ENSMLUT00000007470,1773
ENSMLUT00000007508,5286
ENSMLUT00000007462,663
ENSMLUT00000007496,2310
ENSMLUT00000007467,1323
ENSMLUT00000007469,3420
ENSMLUT00000007541,9960
ENSMLUT00000007474,1357
ENSMLUT00000007518,2334
ENSMLUT00000007476,807
ENSMLUT00000007473,1584
ENSMLUT00000007477,1239
ENSMLUT00000007475,1262
ENSMLUT00000007472,846
ENSMLUT00000007555,5622
ENSMLUT00000007478,1017
ENSMLUT00000007481,2601
ENSMLUT00000007491,3504
ENSMLUT00000007483,1221
ENSMLUT00000007479,1266
ENSMLUT00000007493,1461
ENSMLUT00000007494,3757
ENSMLUT00000007501,1119
ENSMLUT00000031094,1137
ENSMLUT00000007523,3240
ENSMLUT00000007480,800
ENSMLUT00000007560,5415
ENSMLUT00000007495,384
ENSMLUT00000007543,4746
ENSMLUT00000007485,503
ENSMLUT00000007498,888
ENSMLUT00000007516,1740
ENSMLUT00000007492,249
ENSMLUT00000007484,1185
ENSMLUT00000007509,1237
ENSMLUT00000007581,7125
ENSMLUT00000007490,306
ENSMLUT00000007486,408
ENSMLUT00000007500,561
ENSMLUT00000007511,1902
ENSMLUT00000007519,2322
ENSMLUT00000007515,3585
ENSMLUT00000007506,1269
ENSMLUT00000007532,4281
ENSMLUT00000007497,738
ENSMLUT00000007512,1062
ENSMLUT00000007499,381
ENSMLUT00000007513,1611
ENSMLUT00000007504,1080
ENSMLUT00000007502,714
ENSMLUT00000007503,480
ENSMLUT00000007510,1221
ENSMLUT00000007524,2493
ENSMLUT00000007517,789
ENSMLUT00000022989,825
ENSMLUT00000007558,3645
ENSMLUT00000007514,357
ENSMLUT00000007522,2514
ENSMLUT00000007596,5961
ENSMLUT00000007546,3939
ENSMLUT00000007525,588
ENSMLUT00000030943,855
ENSMLUT00000007528,1986
ENSMLUT00000007527,1875
ENSMLUT00000007520,2511
ENSMLUT00000007531,1359
ENSMLUT00000007561,5874
ENSMLUT00000007629,12078
ENSMLUT00000007563,2373
ENSMLUT00000007530,1503
ENSMLUT00000007549,2607
ENSMLUT00000023722,2613
ENSMLUT00000007540,1398
ENSMLUT00000007571,2376
ENSMLUT00000007554,1806
ENSMLUT00000007584,3402
ENSMLUT00000007547,2031
ENSMLUT00000007542,978
ENSMLUT00000007574,2286
ENSMLUT00000007537,1878
ENSMLUT00000007566,1286
ENSMLUT00000007536,840
ENSMLUT00000007544,507
ENSMLUT00000007545,264
ENSMLUT00000007552,1137
ENSMLUT00000007564,435
ENSMLUT00000007553,552
ENSMLUT00000007550,1362
ENSMLUT00000007557,864
ENSMLUT00000007582,1794
ENSMLUT00000007667,7044
ENSMLUT00000007548,519
ENSMLUT00000007608,4677
ENSMLUT00000007565,3120
ENSMLUT00000007591,2730
ENSMLUT00000007567,942
ENSMLUT00000007579,2727
ENSMLUT00000023776,657
ENSMLUT00000007594,1806
ENSMLUT00000007570,1614
ENSMLUT00000007573,879
ENSMLUT00000007585,2070
ENSMLUT00000007580,2583
ENSMLUT00000007620,3612
ENSMLUT00000007569,1080
ENSMLUT00000007572,438
ENSMLUT00000007599,2544
ENSMLUT00000007576,675
ENSMLUT00000007575,770
ENSMLUT00000007593,875
ENSMLUT00000007577,552
ENSMLUT00000007623,2013
ENSMLUT00000007583,294
ENSMLUT00000007592,829
ENSMLUT00000007595,1407
ENSMLUT00000007586,1458
ENSMLUT00000007587,1509
ENSMLUT00000007589,873
ENSMLUT00000007610,1545
ENSMLUT00000007606,978
ENSMLUT00000007618,2295
ENSMLUT00000007632,3312
ENSMLUT00000007598,816
ENSMLUT00000007603,906
ENSMLUT00000007613,1044
ENSMLUT00000007601,1593
ENSMLUT00000007605,1173
ENSMLUT00000007602,558
ENSMLUT00000007652,4758
ENSMLUT00000007609,1488
ENSMLUT00000007614,489
ENSMLUT00000007611,2163
ENSMLUT00000007615,1023
ENSMLUT00000007626,1275
ENSMLUT00000007628,1053
ENSMLUT00000007635,963
ENSMLUT00000007647,3306
ENSMLUT00000007640,1488
ENSMLUT00000007617,693
ENSMLUT00000007637,2674
ENSMLUT00000007639,1302
ENSMLUT00000007654,4527
ENSMLUT00000007631,1608
ENSMLUT00000007621,228
ENSMLUT00000007627,795
ENSMLUT00000007636,660
ENSMLUT00000007633,1350
ENSMLUT00000007634,1023
ENSMLUT00000007655,2730
ENSMLUT00000007644,1995
ENSMLUT00000007638,1080
ENSMLUT00000007646,1716
ENSMLUT00000007653,1722
ENSMLUT00000007643,1899
ENSMLUT00000007658,4194
ENSMLUT00000007642,1273
ENSMLUT00000007676,3627
ENSMLUT00000007656,2306
ENSMLUT00000007641,2250
ENSMLUT00000007649,762
ENSMLUT00000007678,4695
ENSMLUT00000007668,990
ENSMLUT00000007648,930
ENSMLUT00000007660,1563
ENSMLUT00000007657,609
ENSMLUT00000007651,642
ENSMLUT00000007659,1404
ENSMLUT00000007673,1704
ENSMLUT00000024398,1533
ENSMLUT00000007685,3579
ENSMLUT00000007665,447
ENSMLUT00000007664,2379
ENSMLUT00000007669,954
ENSMLUT00000007666,846
ENSMLUT00000007672,1515
ENSMLUT00000007671,1434
ENSMLUT00000007680,1127
ENSMLUT00000007675,432
ENSMLUT00000007679,1221
ENSMLUT00000007684,1036
ENSMLUT00000007702,2385
ENSMLUT00000007721,2991
ENSMLUT00000007689,1950
ENSMLUT00000007713,3485
ENSMLUT00000007681,367
ENSMLUT00000007143,6600
ENSMLUT00000007725,7356
ENSMLUT00000007697,1661
ENSMLUT00000007688,627
ENSMLUT00000007694,1446
ENSMLUT00000007696,1131
ENSMLUT00000023937,1128
ENSMLUT00000024922,969
ENSMLUT00000007701,1350
ENSMLUT00000007687,1305
ENSMLUT00000007692,704
ENSMLUT00000007705,1407
ENSMLUT00000007686,1059
ENSMLUT00000007698,1641
ENSMLUT00000007704,1566
ENSMLUT00000007691,1301
ENSMLUT00000007703,1940
ENSMLUT00000028953,1988
ENSMLUT00000007690,1011
ENSMLUT00000007699,636
ENSMLUT00000030672,642
ENSMLUT00000007712,1614
ENSMLUT00000007711,1476
ENSMLUT00000007739,3294
ENSMLUT00000007738,1155
ENSMLUT00000007706,690
ENSMLUT00000007837,7608
ENSMLUT00000007709,1515
ENSMLUT00000007724,3084
ENSMLUT00000007707,525
ENSMLUT00000007714,1212
ENSMLUT00000007784,4524
ENSMLUT00000007722,765
ENSMLUT00000007744,3036
ENSMLUT00000007719,1017
ENSMLUT00000007748,3539
ENSMLUT00000007718,210
ENSMLUT00000007726,1560
ENSMLUT00000007708,933
ENSMLUT00000007737,1827
ENSMLUT00000007763,2319
ENSMLUT00000007716,936
ENSMLUT00000007746,1422
ENSMLUT00000007728,1155
ENSMLUT00000007731,1272
ENSMLUT00000007729,915
ENSMLUT00000007736,738
ENSMLUT00000007747,2238
ENSMLUT00000007740,744
ENSMLUT00000007742,1206
ENSMLUT00000007730,306
ENSMLUT00000007753,1812
ENSMLUT00000007734,2133
ENSMLUT00000007732,396
ENSMLUT00000007760,810
ENSMLUT00000007749,927
ENSMLUT00000031125,228
ENSMLUT00000007768,1503
ENSMLUT00000007745,1452
ENSMLUT00000007781,770
ENSMLUT00000007757,801
ENSMLUT00000007750,1032
ENSMLUT00000007752,1230
ENSMLUT00000007751,321
ENSMLUT00000007754,510
ENSMLUT00000007762,1542
ENSMLUT00000007761,1980
ENSMLUT00000007769,678
ENSMLUT00000007765,1698
ENSMLUT00000007774,1110
ENSMLUT00000007755,378
ENSMLUT00000007756,1203
ENSMLUT00000028682,1356
ENSMLUT00000007772,1068
ENSMLUT00000007764,1200
ENSMLUT00000007767,543
ENSMLUT00000007775,915
ENSMLUT00000007770,4197
ENSMLUT00000007773,585
ENSMLUT00000007771,861
ENSMLUT00000007778,2505
ENSMLUT00000007786,1953
ENSMLUT00000007776,606
ENSMLUT00000007801,1608
ENSMLUT00000007810,2350
ENSMLUT00000007792,1683
ENSMLUT00000007788,1395
ENSMLUT00000007793,1556
ENSMLUT00000007787,1179
ENSMLUT00000007808,2319
ENSMLUT00000007783,1119
ENSMLUT00000007795,975
ENSMLUT00000007850,3486
ENSMLUT00000007875,2898
ENSMLUT00000007807,3009
ENSMLUT00000007798,687
ENSMLUT00000007824,1161
ENSMLUT00000007800,1140
ENSMLUT00000007803,1524
ENSMLUT00000007814,909
ENSMLUT00000007813,1083
ENSMLUT00000007805,2316
ENSMLUT00000007796,927
ENSMLUT00000007889,3420
ENSMLUT00000007878,13674
ENSMLUT00000007809,879
ENSMLUT00000007806,327
ENSMLUT00000007819,1284
ENSMLUT00000007818,1406
ENSMLUT00000007820,1845
ENSMLUT00000007833,1365
ENSMLUT00000007821,1476
ENSMLUT00000007804,375
ENSMLUT00000007853,3360
ENSMLUT00000007831,1270
ENSMLUT00000007834,2910
ENSMLUT00000007826,2145
ENSMLUT00000007817,1101
ENSMLUT00000007811,396
ENSMLUT00000007816,405
ENSMLUT00000007901,4572
ENSMLUT00000007822,1077
ENSMLUT00000007854,2415
ENSMLUT00000007841,2130
ENSMLUT00000007825,438
ENSMLUT00000007867,1500
ENSMLUT00000007855,2595
ENSMLUT00000007835,657
ENSMLUT00000007828,951
ENSMLUT00000029665,951
ENSMLUT00000007829,714
ENSMLUT00000007860,1815
ENSMLUT00000007830,315
ENSMLUT00000007832,429
ENSMLUT00000007845,2187
ENSMLUT00000007843,624
ENSMLUT00000007876,2817
ENSMLUT00000007870,2023
ENSMLUT00000007886,1974
ENSMLUT00000007849,1350
ENSMLUT00000007836,945
ENSMLUT00000007840,936
ENSMLUT00000007838,1434
ENSMLUT00000007862,1251
ENSMLUT00000007839,1194
ENSMLUT00000007857,723
ENSMLUT00000007871,1905
ENSMLUT00000007844,948
ENSMLUT00000007851,723
ENSMLUT00000007861,972
ENSMLUT00000007874,1149
ENSMLUT00000007882,2037
ENSMLUT00000007880,2109
ENSMLUT00000007858,867
ENSMLUT00000007892,3852
ENSMLUT00000007863,648
ENSMLUT00000007898,2448
ENSMLUT00000007865,1233
ENSMLUT00000007873,1374
ENSMLUT00000007869,174
ENSMLUT00000007881,669
ENSMLUT00000007872,597
ENSMLUT00000007866,462
ENSMLUT00000007868,273
ENSMLUT00000007899,4149
ENSMLUT00000007904,1473
ENSMLUT00000007885,1056
ENSMLUT00000007879,462
ENSMLUT00000007902,2229
ENSMLUT00000007887,510
ENSMLUT00000007896,1296
ENSMLUT00000007883,486
ENSMLUT00000007895,675
ENSMLUT00000007888,1452
ENSMLUT00000007894,939
ENSMLUT00000007893,5352
ENSMLUT00000007900,1503
ENSMLUT00000007907,420
ENSMLUT00000007903,1341
ENSMLUT00000007917,1983
ENSMLUT00000007925,3343
ENSMLUT00000007897,1278
ENSMLUT00000007931,3222
ENSMLUT00000007927,2913
ENSMLUT00000007912,2148
ENSMLUT00000007926,1626
ENSMLUT00000007947,2166
ENSMLUT00000007922,858
ENSMLUT00000007918,2749
ENSMLUT00000007910,777
ENSMLUT00000007909,899
ENSMLUT00000007906,1317
ENSMLUT00000007923,1071
ENSMLUT00000007916,1836
ENSMLUT00000007929,1317
ENSMLUT00000027747,1407
ENSMLUT00000007915,1926
ENSMLUT00000007932,672
ENSMLUT00000007920,1227
ENSMLUT00000007939,2574
ENSMLUT00000007924,435
ENSMLUT00000007913,951
ENSMLUT00000007942,4167
ENSMLUT00000007928,738
ENSMLUT00000007921,1134
ENSMLUT00000007941,3219
ENSMLUT00000007930,1257
ENSMLUT00000007933,1365
ENSMLUT00000007948,2886
ENSMLUT00000007934,426
ENSMLUT00000007955,2334
ENSMLUT00000007935,1221
ENSMLUT00000007936,957
ENSMLUT00000007938,507
ENSMLUT00000007983,3990
ENSMLUT00000007940,2553
ENSMLUT00000007952,2106
ENSMLUT00000007981,5688
ENSMLUT00000007949,1218
ENSMLUT00000007945,1407
ENSMLUT00000007943,1752
ENSMLUT00000007975,2868
ENSMLUT00000007950,1149
ENSMLUT00000007961,624
ENSMLUT00000007957,1284
ENSMLUT00000007954,1512
ENSMLUT00000007951,408
ENSMLUT00000007953,540
ENSMLUT00000007965,735
ENSMLUT00000007959,666
ENSMLUT00000007968,873
ENSMLUT00000007960,561
ENSMLUT00000007982,1755
ENSMLUT00000007999,2007
ENSMLUT00000007966,1563
ENSMLUT00000007994,2559
ENSMLUT00000007971,1521
ENSMLUT00000008004,1866
ENSMLUT00000007987,1221
ENSMLUT00000007973,324
ENSMLUT00000007962,399
ENSMLUT00000007998,1646
ENSMLUT00000007963,693
ENSMLUT00000008067,6141
ENSMLUT00000007974,822
ENSMLUT00000007970,597
ENSMLUT00000007989,777
ENSMLUT00000008002,2145
ENSMLUT00000008019,2811
ENSMLUT00000007996,747
ENSMLUT00000007979,2232
ENSMLUT00000007978,747
ENSMLUT00000008014,3450
ENSMLUT00000008003,1182
ENSMLUT00000007993,975
ENSMLUT00000007977,609
ENSMLUT00000007991,375
ENSMLUT00000008006,1986
ENSMLUT00000008013,729
ENSMLUT00000007990,519
ENSMLUT00000008001,900
ENSMLUT00000007997,330
ENSMLUT00000007986,927
ENSMLUT00000008015,1743
ENSMLUT00000023632,1365
ENSMLUT00000008010,1362
ENSMLUT00000008008,510
ENSMLUT00000008035,2250
ENSMLUT00000008007,1335
ENSMLUT00000008005,2799
ENSMLUT00000008016,2665
ENSMLUT00000008011,690
ENSMLUT00000008024,2538
ENSMLUT00000008017,636
ENSMLUT00000022702,669
ENSMLUT00000008018,1530
ENSMLUT00000008037,3390
ENSMLUT00000008030,1557
ENSMLUT00000008012,873
ENSMLUT00000008009,561
ENSMLUT00000008033,1422
ENSMLUT00000008021,846
ENSMLUT00000008047,2106
ENSMLUT00000008049,3162
ENSMLUT00000008022,783
ENSMLUT00000008020,564
ENSMLUT00000008071,2349
ENSMLUT00000008048,2982
ENSMLUT00000008031,642
ENSMLUT00000008043,1467
ENSMLUT00000008038,1566
ENSMLUT00000008025,1146
ENSMLUT00000008042,2241
ENSMLUT00000008036,522
ENSMLUT00000008041,2433
ENSMLUT00000008050,1329
ENSMLUT00000008029,1056
ENSMLUT00000008058,5007
ENSMLUT00000008040,696
ENSMLUT00000008045,564
ENSMLUT00000008054,1572
ENSMLUT00000008046,393
ENSMLUT00000008139,9366
ENSMLUT00000008103,4275
ENSMLUT00000008097,5130
ENSMLUT00000008061,1398
ENSMLUT00000008052,954
ENSMLUT00000008076,960
ENSMLUT00000008089,2394
ENSMLUT00000008073,1179
ENSMLUT00000008066,918
ENSMLUT00000008085,2187
ENSMLUT00000008082,2928
ENSMLUT00000008060,1095
ENSMLUT00000026441,1107
ENSMLUT00000008064,732
ENSMLUT00000008057,759
ENSMLUT00000008125,5385
ENSMLUT00000008078,1269
ENSMLUT00000008069,3222
ENSMLUT00000008080,1395
ENSMLUT00000008077,1407
ENSMLUT00000008072,1472
ENSMLUT00000008070,900
ENSMLUT00000008086,1278
ENSMLUT00000008068,192
ENSMLUT00000008084,543
ENSMLUT00000008087,2730
ENSMLUT00000008079,693
ENSMLUT00000008093,972
ENSMLUT00000008156,7874
ENSMLUT00000008088,696
ENSMLUT00000008110,2621
ENSMLUT00000008143,4011
ENSMLUT00000008092,615
ENSMLUT00000008098,978
ENSMLUT00000027801,837
ENSMLUT00000008116,3246
ENSMLUT00000008090,1014
ENSMLUT00000008106,1152
ENSMLUT00000008104,1197
ENSMLUT00000008100,1404
ENSMLUT00000008096,522
ENSMLUT00000008107,1263
ENSMLUT00000008109,2949
ENSMLUT00000008111,2038
ENSMLUT00000008095,684
ENSMLUT00000008101,996
ENSMLUT00000008099,444
ENSMLUT00000008114,663
ENSMLUT00000008141,2454
ENSMLUT00000008113,420
ENSMLUT00000008122,1647
ENSMLUT00000008119,1422
ENSMLUT00000008124,1299
ENSMLUT00000008154,3624
ENSMLUT00000008128,2067
ENSMLUT00000008123,1185
ENSMLUT00000008140,2955
ENSMLUT00000008108,468
ENSMLUT00000008136,1713
ENSMLUT00000008131,1410
ENSMLUT00000023094,1416
ENSMLUT00000008151,3108
ENSMLUT00000008148,3614
ENSMLUT00000008118,741
ENSMLUT00000008130,546
ENSMLUT00000008132,801
ENSMLUT00000008127,969
ENSMLUT00000008115,804
ENSMLUT00000008129,870
ENSMLUT00000008133,1119
ENSMLUT00000008147,1899
ENSMLUT00000008188,3309
ENSMLUT00000008152,2961
ENSMLUT00000008137,555
ENSMLUT00000008146,525
ENSMLUT00000008163,1758
ENSMLUT00000008135,282
ENSMLUT00000008171,4155
ENSMLUT00000008138,2547
ENSMLUT00000008167,1944
ENSMLUT00000008158,564
ENSMLUT00000008142,457
ENSMLUT00000008153,1446
ENSMLUT00000008149,1318
ENSMLUT00000008150,954
ENSMLUT00000008189,2556
ENSMLUT00000008178,3239
ENSMLUT00000008182,2073
ENSMLUT00000008164,705
ENSMLUT00000008168,3117
ENSMLUT00000008161,711
ENSMLUT00000008165,681
ENSMLUT00000008166,2529
ENSMLUT00000008157,1584
ENSMLUT00000008180,1575
ENSMLUT00000022457,1434
ENSMLUT00000008199,2454
ENSMLUT00000008213,3447
ENSMLUT00000008172,1485
ENSMLUT00000008194,3738
ENSMLUT00000008181,1715
ENSMLUT00000008183,2187
ENSMLUT00000008175,927
ENSMLUT00000008202,5229
ENSMLUT00000008196,1731
ENSMLUT00000008186,1476
ENSMLUT00000008179,1121
ENSMLUT00000008170,216
ENSMLUT00000008174,750
ENSMLUT00000008185,2028
ENSMLUT00000008285,12777
